UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),POSTED_BY_Dealer,POSTED_BY_Owner,BHK_OR_RK_RK
False,False,1,590.1044031,True,True,13.042089,80.124264,26.0,False,True,False
True,True,1,471.0113899,False,False,18.96,72.82,110.0,True,False,False
False,False,3,1560.574949,True,True,30.662283,76.822397,38.0,True,False,False
False,False,2,830.0252616,True,True,22.7808,86.1522,23.0,False,True,False
False,False,3,2079.002079,True,True,19.218498,72.992114,270.0,True,False,False
False,False,3,1474.480151,True,True,26.979452,75.765051,39.0,False,True,False
False,True,3,2250.08036,True,True,30.715271,76.681229,70.0,True,False,False
False,False,1,750.0,True,True,27.572154,77.6723995,30.0,False,True,False
True,True,3,2005.347594,False,True,30.696627000000003,76.693764,120.0,True,False,False
False,False,2,1062.068966,True,False,12.833224,80.210726,46.2,False,False,False
False,False,3,1622.060016,True,True,30.697795000000003,76.714722,100.0,True,False,False
True,False,2,1349.983125,False,False,28.50437,76.996356,120.0,True,False,False
False,False,2,957.008245,True,True,13.025845,77.770331,65.0,False,True,False
False,False,4,1704.918033,True,True,28.5679,77.3679,130.0,False,True,False
True,True,2,963.3333332999998,False,True,26.936933000000003,80.941263,28.9,True,False,False
False,False,2,1000.0,True,True,19.139348,72.820458,280.0,True,False,False
True,True,1,783.1729693,False,False,15.40194,74.04333000000001,35.0,False,False,False
False,False,3,2453.430259,True,True,12.96991,77.59796,270.0,True,False,False
False,False,4,1700.1020059999998,True,True,18.52088,73.85151,200.0,False,True,False
False,False,3,1690.140845,True,True,21.0,77.0,78.0,False,True,False
False,False,3,1450.21645,True,True,22.5922,88.484911,67.0,True,False,False
False,False,2,1800.055386,True,True,18.390584,77.120879,65.0,True,False,False
False,False,2,870.213824,True,True,22.505812,88.299199,35.0,True,False,False
False,False,3,1829.407729,True,True,16.47431,80.71281,80.0,False,True,False
False,False,3,1250.0,True,True,26.4725,80.33111,31.0,False,True,False
False,False,3,1697.970025,True,True,28.9196,76.8972,89.5,True,False,False
True,True,2,1043.478261,False,True,12.957468,77.516563,48.0,True,False,False
False,True,3,2011.158687,True,True,19.015576,72.85144100000001,310.0,True,False,False
False,False,1,754.0603248,True,True,21.17,72.83,26.0,False,True,False
False,True,3,1800.379027,True,True,30.662283,76.822397,28.5,True,False,False
False,False,3,1173.6252550000002,True,True,13.0318,77.6583,46.1,True,False,False
False,False,2,900.0,True,True,18.450038,73.884353,180.0,True,False,False
False,False,3,1700.0,True,True,12.96991,77.59796,85.0,False,True,False
False,False,3,1490.1421369999998,True,True,13.064,77.58,65.0,True,False,False
True,True,2,1079.76785,False,True,24.69028,78.41889,160.0,True,False,False
False,False,3,1900.170164,True,True,10.81667,76.65,67.0,False,True,False
False,False,3,1557.522124,True,True,28.431862,77.351104,44.0,True,False,False
True,False,2,810.9642365,False,True,27.097356,78.581563,100.0,True,False,False
False,False,3,1364.285714,True,True,13.062455,80.156453,57.3,True,False,False
False,False,3,1540.332388,True,True,29.394868,78.342713,38.0,True,False,False
False,False,2,1270.894136,True,True,28.431862,77.351104,47.9,True,False,False
True,True,2,866.0008082999999,False,True,19.1759,72.9522,150.0,True,False,False
False,False,3,1200.300075,True,True,28.151631,77.338453,32.0,False,True,False
False,False,3,1890.359168,True,True,23.1505,72.6399,50.0,False,True,False
False,False,3,705.1803633999999,True,True,22.750413,70.492714,26.0,False,True,False
False,False,2,1050.019091,True,True,21.105779,79.078497,55.0,True,False,False
True,False,3,1600.0,False,True,17.7,83.25,64.0,True,False,False
False,False,3,1525.105584,True,True,28.579004,77.431173,65.0,True,False,False
False,True,2,1250.0,True,True,19.1145,72.8712,250.0,True,False,False
False,False,3,1346.04599,True,True,26.91868,75.750399,48.0,False,True,False
False,False,3,1388.888889,True,True,28.162032,76.811066,35.0,False,True,False
False,False,1,615.0061501,True,True,20.042481,74.473635,40.0,True,False,False
False,False,3,1275.00425,True,True,19.103013,72.85103000000001,450.0,True,False,False
False,False,2,1215.092731,True,True,12.88784,77.654131,57.0,False,True,False
False,False,3,908.8843445,True,True,12.86,77.786,40.0,False,True,False
True,True,1,625.0,False,False,30.65,76.82,26.9,True,False,False
False,False,2,1055.011304,True,True,20.230195,85.816005,28.0,False,True,False
False,False,3,1460.31746,True,True,10.009277,76.361736,46.0,True,False,False
False,False,2,714.2857142999999,True,True,19.072166,72.986798,100.0,True,False,False
False,False,2,792.0,True,True,22.69995,88.390833,19.8,True,False,False
False,True,2,666.6666667000001,True,True,19.12,72.91,180.0,True,False,False
False,False,1,535.0242741999999,True,True,20.040727,73.798018,54.0,True,False,False
False,False,2,1014.816318,True,True,18.475864,73.89000899999999,50.0,True,False,False
False,False,3,1677.202942,True,True,12.95619,77.70194000000001,130.0,True,False,False
False,False,2,1257.142857,True,True,12.91716,80.19287,52.8,True,False,False
False,False,3,1651.300399,True,True,-37.7130075,144.9578428,120.0,False,True,False
False,False,1,640.4782237000001,True,True,20.95056,72.92305999999999,7.5,False,True,False
True,True,2,1016.191315,False,True,19.221571,73.042474,150.0,True,False,False
False,True,3,1720.1218420000002,True,True,28.396092,76.972169,96.0,True,False,False
False,False,2,754.1263517000001,True,True,22.140267,88.40308900000001,26.5,True,False,False
False,False,2,899.9653858999999,True,True,12.732961,77.707059,26.0,False,True,False
False,False,3,2500.0,True,True,13.2882,77.4214,120.0,True,False,False
False,False,2,1226.277372,True,True,20.355898999999997,85.843519,42.0,False,True,False
False,False,3,2000.0,True,True,12.948948,77.586951,95.0,False,True,False
False,False,3,1425.313569,True,True,19.221571,73.042474,250.0,True,False,False
False,False,2,1000.0,True,True,28.5831,77.2344,19.5,False,True,False
True,False,2,650.1880709,False,True,22.471606,70.061222,12.1,False,True,False
False,True,2,855.1438196,True,True,28.579004,77.431173,33.0,False,True,False
False,False,3,1394.444444,True,True,28.577672999999997,77.389781,75.3,True,False,False
False,True,2,900.2770082999999,True,True,28.698133,77.335746,26.0,False,True,False
False,False,3,1610.017889,True,True,26.832353,75.841749,45.0,True,False,False
False,False,3,1581.395349,True,True,19.164548,73.52786800000001,170.0,True,False,False
False,False,2,760.0228007000001,True,True,24.69028,78.41889,160.0,True,False,False
False,True,4,1625.406352,True,False,21.15389,79.08306,130.0,True,False,False
False,False,3,1563.11059,True,True,19.01891,73.039292,200.0,True,False,False
False,True,2,1069.74754,True,True,21.765,72.13694,25.0,False,True,False
True,True,3,645.8742632999999,False,True,28.365512,77.34630600000001,26.3,True,False,False
False,False,2,1000.0,True,True,12.8458,77.6727,26.0,False,True,False
False,False,2,980.1214798,True,True,35.0,136.0,71.0,True,False,False
False,False,2,800.0,True,True,19.1955,72.8728,140.0,True,False,False
False,False,2,820.9080248,True,True,13.09,80.27,49.0,False,True,False
False,False,3,1950.0487510000005,True,True,19.255098,72.9815265,260.0,True,False,False
True,True,2,770.0101317000001,False,True,28.66667,77.41667,38.0,False,True,False
False,False,2,1090.047393,True,True,18.5993,73.7625,92.0,True,False,False
False,False,2,1026.694045,True,True,19.014858,72.8662,220.0,True,False,False
False,False,2,1200.076805,True,True,18.539812,73.737678,62.5,False,True,False
False,False,3,1618.122977,True,True,26.900926,75.775927,55.0,False,True,False
True,True,3,1320.007543,False,True,18.914541,72.818211,210.0,True,False,False
True,False,2,1245.714286,False,True,20.26444,85.82806,43.6,True,False,False
False,False,2,1000.0,True,True,13.09,80.27,75.0,True,False,False
False,False,2,949.9307342,True,True,12.900976,76.891937,48.0,True,False,False
False,False,2,905.2504526,True,True,26.131909,91.805142,30.0,False,True,False
False,False,2,978.2608696,True,True,12.960634,77.523237,45.0,True,False,False
False,False,2,850.0188893,True,True,28.66667,77.41667,45.0,False,True,False
False,False,4,1975.035551,True,True,18.927432999999997,72.82622099999999,1000.0,True,False,False
False,False,3,1080.093054,True,True,12.946431,80.23938299999999,65.0,False,True,False
True,True,2,1387.283237,False,False,22.738247,75.90819599999999,62.4,False,False,False
False,True,2,985.915493,True,True,30.594843,76.84983000000001,23.8,True,False,False
True,True,2,678.119349,False,True,19.239813,72.962722,120.0,True,False,False
False,False,1,37.68069607,True,True,26.823489,80.858175,16.5,False,True,False
False,False,2,980.1252382,True,True,19.000869,73.118903,72.0,True,False,False
False,False,3,1500.0,True,True,19.097244,72.846785,390.0,False,True,False
False,False,2,1200.082764,True,True,12.976741,77.674509,58.0,False,True,False
True,True,3,1549.076341,False,True,30.662283,76.822397,69.6,True,False,False
False,False,3,1400.124456,True,True,22.835263,88.39539599999999,90.0,True,False,False
False,False,2,1000.0,True,True,22.54111,88.33778000000001,89.0,False,True,False
True,False,1,385.0473287,False,True,18.973908,73.02510600000001,24.0,True,False,False
False,False,1,675.1389992000001,True,True,22.318485,73.162544,17.0,False,True,False
False,False,2,952.3809524,True,True,24.69028,78.41889,100.0,True,False,False
False,False,2,1402.810925,True,True,35.373870000000004,132.764401,52.9,False,True,False
False,False,3,1501.952538,True,True,18.96,72.82,250.0,True,False,False
False,False,3,1555.209953,True,True,12.96991,77.59796,80.0,False,True,False
True,True,3,1901.769472,False,True,19.255098,72.9815265,230.0,True,False,False
False,False,3,1889.106968,True,True,25.879721,86.587391,77.0,True,False,False
False,False,3,1400.0,True,True,26.8626,75.7633,35.0,True,False,False
False,False,2,1112.055532,True,True,19.033956,73.075342,78.5,True,False,False
True,True,3,1660.114908,False,False,30.662283,76.822397,54.9,False,False,False
False,False,2,840.1084011,True,True,28.66667,77.41667,31.0,False,True,False
False,False,2,760.0116925,True,True,25.220884,75.87629100000001,26.0,False,True,False
False,False,2,1151.953084,True,True,13.07265,80.176063,110.0,False,True,False
True,False,1,350.01029439999996,False,True,19.1615,72.8731,85.0,True,False,False
False,True,2,890.1476836,True,True,28.506454,77.40956800000001,44.0,False,True,False
False,True,1,710.0181834,True,True,19.283359,72.864964,82.0,True,False,False
False,True,2,1075.011945,True,True,18.52783,73.875757,90.0,True,False,False
False,True,2,1300.0,True,True,21.0,77.0,58.5,False,True,False
False,True,1,600.0,True,True,24.69028,78.41889,66.0,True,False,False
False,False,1,305.0397878,True,True,21.56128,74.21238000000001,23.0,True,False,False
True,False,2,1071.811361,False,True,19.05871,72.89969,190.0,True,False,False
False,False,2,1170.177198,True,True,17.692942000000002,83.194541,35.0,False,True,False
False,False,3,2132.082512,True,True,19.05871,72.89969,400.0,True,False,False
False,True,2,1007.204823,True,True,18.637802,73.745912,68.5,True,False,False
False,False,3,1611.7216119999998,True,True,18.452663,73.93104,110.0,True,False,False
False,False,3,1500.0,True,True,26.893147999999997,75.739769,60.0,True,False,False
False,False,3,630.1502666,True,True,22.333114,70.74602800000001,26.0,False,True,False
False,False,3,1646.944004,True,True,19.049513,72.91920400000001,270.0,True,False,False
True,True,2,731.4344721,False,False,19.255098,72.9815265,170.0,True,False,False
False,False,3,1800.411523,True,True,12.973237,77.64685899999999,70.0,False,True,False
False,False,3,1499.18633,True,True,22.5922,88.484911,73.7,True,False,False
False,False,2,850.0772798,True,True,22.605438,88.422084,22.0,True,False,False
False,True,3,1650.260567,True,True,30.662283,76.822397,57.0,True,False,False
True,True,3,1000.0,False,True,28.391440999999997,77.022829,29.5,True,False,False
False,False,1,650.0171057,True,True,19.1849,72.8347,95.0,True,False,False
False,False,3,1445.0867050000002,True,True,18.558319,73.77588,110.0,True,False,False
False,False,2,1033.005795,True,True,10.52,76.21,41.0,True,False,False
False,False,2,1039.996533,True,True,19.1759,72.9522,240.0,True,False,False
False,False,2,625.0,True,True,22.491207,88.325825,25.0,False,True,False
True,True,2,47543.50305,False,False,24.69028,78.41889,9590.0,True,False,False
False,False,2,996.0159363,True,True,12.896796,77.5724,40.0,True,False,False
False,False,2,815.2173912999999,True,True,18.4,76.58,27.0,False,True,False
False,True,3,906.0159459,True,False,24.69028,78.41889,150.0,True,False,False
False,False,2,1206.015891,True,True,24.69028,78.41889,85.0,False,True,False
False,False,2,950.0662837,True,True,24.6902,78.416,43.0,True,False,False
False,False,2,1110.083256,True,True,28.5216,77.3863,60.0,True,False,False
False,False,3,1300.178775,True,True,28.659979999999997,77.37027900000001,80.0,False,True,False
True,True,4,3246.753247,False,True,28.522931,77.357078,250.0,True,False,False
False,False,1,600.0738552,True,True,18.452663,73.93104,32.5,True,False,False
False,False,1,758.2515611,True,True,21.17,72.83,17.0,False,True,False
False,False,2,1240.096452,True,True,28.365512,77.34630600000001,36.0,True,False,False
False,False,3,1300.027858,True,True,19.042482999999997,73.06637099999999,140.0,True,False,False
False,False,2,1100.535396,True,True,20.93333,77.75,18.5,False,True,False
False,True,2,809.5854922,True,True,18.496657,73.83631899999999,100.0,False,True,False
False,True,2,1060.113239,True,True,19.30405,72.813559,88.0,True,False,False
False,True,2,1112.126752,True,True,12.86,77.786,73.0,False,True,False
False,True,2,1188.888889,True,True,26.928785,75.828002,32.1,True,False,False
True,True,1,690.0397296,False,True,19.05871,72.89969,99.0,True,False,False
False,False,3,1377.777778,True,True,19.05871,72.89969,310.0,True,False,False
False,False,2,1194.872909,True,True,12.96991,77.59796,110.0,True,False,False
True,False,3,1874.819729,False,True,22.53028,88.33417,130.0,True,False,False
False,False,2,800.0,True,True,22.550606,88.345715,60.0,False,True,False
False,True,2,1222.034217,True,True,12.9847,77.5491,130.0,False,True,False
False,True,3,1773.529412,True,True,21.0,77.0,60.3,True,False,False
True,True,4,3174.603175,False,False,28.602325,77.40199399999999,200.0,True,False,False
False,True,3,2050.306489,True,True,28.576117,77.382136,97.0,True,False,False
False,False,3,1500.272777,True,True,16.50749,80.667038,55.0,False,True,False
False,False,2,1230.0123,True,True,12.9041,77.5616,70.0,False,True,False
False,False,3,1849.894292,True,True,12.90025,77.60103000000001,140.0,True,False,False
False,True,4,4544.716767,True,True,28.526624,77.37671800000001,280.0,True,False,False
True,False,3,1484.431571,False,True,25.254685,87.023352,41.0,True,False,False
False,False,3,1955.05618,True,True,22.5922,88.484911,87.0,True,False,False
False,False,3,1558.872305,True,False,26.860559999999996,80.91583,47.0,False,False,False
False,False,3,1860.465116,True,True,22.31055,73.1695,48.0,True,False,False
False,False,3,1968.048159,True,True,13.096162,77.498685,170.0,False,True,False
False,True,3,1348.016342,True,True,19.0167,72.8167,650.0,True,False,False
False,False,2,599.6863179,True,False,18.510418,73.781944,65.0,True,False,False
False,False,3,1400.180668,True,False,28.394375,77.35722700000001,62.0,True,False,False
False,False,1,789.8894155,True,True,26.16667,75.78333,25.0,True,False,False
False,False,2,1000.0,True,True,19.283359,72.864964,80.0,True,False,False
